SUPPLIER_ID,INDUSTRY,REGION,TIER,WEEK_START,YEAR,ON_TIME_DELIVERY,DEFECT_RATE,LEAD_TIME_DAYS,ORDERS_PLACED,SPEND,SCORE
SUP1022,Apparel,Asia Pacific,Tier 2,2023-11-20,2023,0.7587,0.0261,34,9,32174.0,81.2
SUP1022,Apparel,Asia Pacific,Tier 2,2023-12-04,2023,0.8316,0.0197,38,8,35385.0,86.4
SUP1022,Apparel,Asia Pacific,Tier 2,2023-12-18,2023,0.7615,0.0243,32,11,6864.0,81.9
SUP1022,Apparel,Asia Pacific,Tier 2,2024-01-01,2024,0.8219,0.0239,33,17,18431.0,84.5
SUP1022,Apparel,Asia Pacific,Tier 2,2024-01-15,2024,0.7983,0.0241,40,21,21987.0,82.3
SUP1022,Apparel,Asia Pacific,Tier 2,2024-01-29,2024,0.7998,0.0268,33,18,32530.0,82.6
SUP1022,Apparel,Asia Pacific,Tier 2,2024-02-12,2024,0.7201,0.0269,39,3,86955.0,78.7
SUP1022,Apparel,Asia Pacific,Tier 2,2024-02-26,2024,0.7932,0.0274,42,21,18045.0,79.8
SUP1022,Apparel,Asia Pacific,Tier 2,2024-03-11,2024,0.7777,0.0262,39,19,19610.0,81.3
SUP1022,Apparel,Asia Pacific,Tier 2,2024-03-25,2024,0.7948,0.0319,33,6,53307.0,80.6
SUP1022,Apparel,Asia Pacific,Tier 2,2024-04-08,2024,0.7819,0.0255,37,20,19374.0,82.4
SUP1022,Apparel,Asia Pacific,Tier 2,2024-04-22,2024,0.7564,0.0288,32,8,22726.0,80.2
SUP1022,Apparel,Asia Pacific,Tier 2,2024-05-06,2024,0.7563,0.0172,40,11,11998.0,83.0
SUP1022,Apparel,Asia Pacific,Tier 2,2024-05-20,2024,0.8428,0.0245,34,22,7449.0,85.1
SUP1022,Apparel,Asia Pacific,Tier 2,2024-06-03,2024,0.8126,0.0249,34,3,41616.0,83.8
SUP1022,Apparel,Asia Pacific,Tier 2,2024-06-17,2024,0.7722,0.0278,34,10,5826.0,81.2
SUP1022,Apparel,Asia Pacific,Tier 2,2024-07-01,2024,0.7776,0.0217,38,3,29188.0,83.5
SUP1022,Apparel,Asia Pacific,Tier 2,2024-07-15,2024,0.8092,0.0351,37,4,17666.0,80.1
SUP1022,Apparel,Asia Pacific,Tier 2,2024-07-29,2024,0.8401,0.0275,37,17,3456.0,84.0
SUP1022,Apparel,Asia Pacific,Tier 2,2024-08-12,2024,0.7604,0.0224,37,20,24025.0,82.6
SUP1022,Apparel,Asia Pacific,Tier 2,2024-08-26,2024,0.7919,0.0232,40,5,8727.0,82.3
SUP1022,Apparel,Asia Pacific,Tier 2,2024-09-09,2024,0.8047,0.0286,40,12,16476.0,80.9
SUP1022,Apparel,Asia Pacific,Tier 2,2024-09-23,2024,0.7533,0.0248,39,12,23878.0,80.8
SUP1022,Apparel,Asia Pacific,Tier 2,2024-10-07,2024,0.8279,0.0223,35,8,14134.0,85.3
SUP1022,Apparel,Asia Pacific,Tier 2,2024-10-21,2024,0.759,0.0281,39,24,28138.0,79.9
SUP1022,Apparel,Asia Pacific,Tier 2,2024-11-04,2024,0.7702,0.0161,38,24,16533.0,85.2
SUP1022,Apparel,Asia Pacific,Tier 2,2024-11-18,2024,0.75,0.0217,39,12,15820.0,81.7
SUP1022,Apparel,Asia Pacific,Tier 2,2024-12-02,2024,0.7951,0.0265,41,21,10825.0,80.7
SUP1022,Apparel,Asia Pacific,Tier 2,2024-12-16,2024,0.7486,0.0158,36,3,11211.0,84.4
SUP1022,Apparel,Asia Pacific,Tier 2,2024-12-30,2024,0.7521,0.028,34,20,4019.0,80.3
SUP1023,Industrial,Asia Pacific,Tier 1,2022-01-03,2022,0.9435,0.0356,22,24,24478.0,81.9
SUP1023,Industrial,Asia Pacific,Tier 1,2022-01-17,2022,0.956,0.0455,20,19,23621.0,81.1
SUP1023,Industrial,Asia Pacific,Tier 1,2022-01-31,2022,0.8518,0.0308,14,16,22729.0,83.3
SUP1023,Industrial,Asia Pacific,Tier 1,2022-02-14,2022,0.8981,0.04,15,5,29357.0,81.9
SUP1023,Industrial,Asia Pacific,Tier 1,2022-02-28,2022,0.8584,0.044,20,3,9424.0,77.7
SUP1023,Industrial,Asia Pacific,Tier 1,2022-03-14,2022,0.8433,0.0364,18,21,67978.0,81.0
SUP1023,Industrial,Asia Pacific,Tier 1,2022-03-28,2022,0.8426,0.0503,16,23,55262.0,76.1
SUP1023,Industrial,Asia Pacific,Tier 1,2022-04-11,2022,0.8822,0.0482,19,5,46106.0,78.4
SUP1023,Industrial,Asia Pacific,Tier 1,2022-04-25,2022,0.7962,0.0275,18,7,16694.0,82.2
SUP1023,Industrial,Asia Pacific,Tier 1,2022-05-09,2022,0.9214,0.0448,27,9,10195.0,73.8
SUP1023,Industrial,Asia Pacific,Tier 1,2022-05-23,2022,0.8472,0.0249,20,12,40439.0,83.9
SUP1023,Industrial,Asia Pacific,Tier 1,2022-06-06,2022,0.8821,0.0322,17,9,5175.0,84.0
SUP1023,Industrial,Asia Pacific,Tier 1,2022-06-20,2022,0.8887,0.0451,14,3,36533.0,79.8
SUP1023,Industrial,Asia Pacific,Tier 1,2022-07-04,2022,0.864,0.0499,15,18,16594.0,77.1
SUP1023,Industrial,Asia Pacific,Tier 1,2022-07-18,2022,0.8643,0.0435,17,4,42811.0,79.3
SUP1023,Industrial,Asia Pacific,Tier 1,2022-08-01,2022,0.915,0.0405,13,12,5526.0,82.4
SUP1023,Industrial,Asia Pacific,Tier 1,2022-08-15,2022,0.8558,0.0306,18,16,20443.0,83.5
SUP1023,Industrial,Asia Pacific,Tier 1,2022-08-29,2022,0.9368,0.0246,16,5,9917.0,88.9
SUP1023,Industrial,Asia Pacific,Tier 1,2022-09-12,2022,0.8537,0.0365,19,7,14880.0,81.4
SUP1023,Industrial,Asia Pacific,Tier 1,2022-09-26,2022,0.9241,0.0403,13,3,22688.0,82.8
SUP1023,Industrial,Asia Pacific,Tier 1,2022-10-10,2022,0.888,0.0324,19,14,30770.0,84.2
SUP1023,Industrial,Asia Pacific,Tier 1,2022-10-24,2022,0.8893,0.0469,14,10,107856.0,79.1
SUP1023,Industrial,Asia Pacific,Tier 1,2022-11-07,2022,0.8531,0.0321,18,21,82595.0,82.9
SUP1023,Industrial,Asia Pacific,Tier 1,2022-11-21,2022,0.9283,0.0318,13,21,26853.0,86.0
SUP1023,Industrial,Asia Pacific,Tier 1,2022-12-05,2022,0.8105,0.0368,17,17,3238.0,79.5
SUP1023,Industrial,Asia Pacific,Tier 1,2022-12-19,2022,0.8134,0.0337,23,24,15517.0,76.4
SUP1023,Industrial,Asia Pacific,Tier 1,2023-01-02,2023,0.8948,0.0327,25,11,61665.0,78.4
SUP1023,Industrial,Asia Pacific,Tier 1,2023-01-16,2023,0.8749,0.0433,20,21,4922.0,78.6
SUP1023,Industrial,Asia Pacific,Tier 1,2023-01-30,2023,0.8941,0.0566,23,15,59820.0,71.6
SUP1023,Industrial,Asia Pacific,Tier 1,2023-02-13,2023,0.9675,0.0448,19,12,75453.0,83.0
SUP1023,Industrial,Asia Pacific,Tier 1,2023-02-27,2023,0.8402,0.0363,19,20,56864.0,80.9
SUP1023,Industrial,Asia Pacific,Tier 1,2023-03-13,2023,0.852,0.0389,14,8,47681.0,80.5
SUP1023,Industrial,Asia Pacific,Tier 1,2023-03-27,2023,0.8598,0.0332,23,15,23959.0,78.4
SUP1023,Industrial,Asia Pacific,Tier 1,2023-04-10,2023,0.8801,0.0354,20,14,9368.0,81.6
SUP1023,Industrial,Asia Pacific,Tier 1,2023-04-24,2023,0.8555,0.0422,17,5,52528.0,79.5
SUP1023,Industrial,Asia Pacific,Tier 1,2023-05-08,2023,0.8632,0.0367,19,17,31230.0,81.7
SUP1023,Industrial,Asia Pacific,Tier 1,2023-05-22,2023,0.933,0.0364,22,18,6342.0,81.2
SUP1023,Industrial,Asia Pacific,Tier 1,2023-06-05,2023,0.8886,0.0415,18,3,57483.0,81.0
SUP1023,Industrial,Asia Pacific,Tier 1,2023-06-19,2023,0.9119,0.0298,17,21,24704.0,86.0
SUP1023,Industrial,Asia Pacific,Tier 1,2023-07-03,2023,0.8567,0.0286,18,4,31687.0,84.2
SUP1023,Industrial,Asia Pacific,Tier 1,2023-07-17,2023,0.8352,0.0413,17,16,12462.0,79.0
SUP1023,Industrial,Asia Pacific,Tier 1,2023-07-31,2023,0.8482,0.033,19,17,13905.0,82.4
SUP1023,Industrial,Asia Pacific,Tier 1,2023-08-14,2023,0.8673,0.0478,23,24,12233.0,73.6
SUP1023,Industrial,Asia Pacific,Tier 1,2023-08-28,2023,0.8869,0.0505,27,10,34246.0,70.4
SUP1023,Industrial,Asia Pacific,Tier 1,2023-09-11,2023,0.9054,0.0443,16,19,28337.0,80.7
SUP1023,Industrial,Asia Pacific,Tier 1,2023-09-25,2023,0.8982,0.0402,11,24,6017.0,81.9
SUP1023,Industrial,Asia Pacific,Tier 1,2023-10-09,2023,0.8777,0.0339,17,7,19195.0,83.2
SUP1023,Industrial,Asia Pacific,Tier 1,2023-10-23,2023,0.9053,0.0451,21,12,18172.0,78.1
SUP1023,Industrial,Asia Pacific,Tier 1,2023-11-06,2023,0.8814,0.0307,18,5,12014.0,84.5
SUP1023,Industrial,Asia Pacific,Tier 1,2023-11-20,2023,0.849,0.0385,19,8,25849.0,80.5
SUP1023,Industrial,Asia Pacific,Tier 1,2023-12-04,2023,0.8733,0.0296,19,22,16678.0,84.6
SUP1023,Industrial,Asia Pacific,Tier 1,2023-12-18,2023,0.833,0.0417,18,16,11463.0,78.7
SUP1023,Industrial,Asia Pacific,Tier 1,2024-01-01,2024,0.911,0.0407,15,20,20600.0,82.2
SUP1023,Industrial,Asia Pacific,Tier 1,2024-01-15,2024,0.8895,0.04,23,3,9540.0,77.2
SUP1023,Industrial,Asia Pacific,Tier 1,2024-01-29,2024,0.8261,0.0403,22,22,24627.0,75.5
SUP1023,Industrial,Asia Pacific,Tier 1,2024-02-12,2024,0.9621,0.0393,23,14,18845.0,80.4
SUP1023,Industrial,Asia Pacific,Tier 1,2024-02-26,2024,0.8585,0.0543,15,16,12768.0,75.3
SUP1023,Industrial,Asia Pacific,Tier 1,2024-03-11,2024,0.9019,0.0436,22,9,73615.0,77.4
SUP1023,Industrial,Asia Pacific,Tier 1,2024-03-25,2024,0.8316,0.0316,19,22,4683.0,82.2
SUP1023,Industrial,Asia Pacific,Tier 1,2024-04-08,2024,0.8774,0.0335,20,5,38533.0,82.1
SUP1023,Industrial,Asia Pacific,Tier 1,2024-04-22,2024,0.8607,0.0269,19,11,39905.0,85.0
SUP1023,Industrial,Asia Pacific,Tier 1,2024-05-06,2024,0.8334,0.0377,20,22,13243.0,78.9
SUP1023,Industrial,Asia Pacific,Tier 1,2024-05-20,2024,0.9068,0.0393,19,8,55270.0,82.5
SUP1023,Industrial,Asia Pacific,Tier 1,2024-06-03,2024,0.9036,0.0429,27,11,17055.0,73.7
SUP1023,Industrial,Asia Pacific,Tier 1,2024-06-17,2024,0.8267,0.0404,18,3,22812.0,78.9
SUP1023,Industrial,Asia Pacific,Tier 1,2024-07-01,2024,0.8664,0.0299,15,3,19013.0,84.2
SUP1023,Industrial,Asia Pacific,Tier 1,2024-07-15,2024,0.8965,0.0512,17,4,36508.0,77.9
SUP1023,Industrial,Asia Pacific,Tier 1,2024-07-29,2024,0.9017,0.0319,20,10,51934.0,83.7
SUP1023,Industrial,Asia Pacific,Tier 1,2024-08-12,2024,0.8552,0.0333,19,11,30850.0,82.6
SUP1023,Industrial,Asia Pacific,Tier 1,2024-08-26,2024,0.8736,0.0289,16,6,37099.0,84.8
SUP1023,Industrial,Asia Pacific,Tier 1,2024-09-09,2024,0.8615,0.039,17,13,40242.0,80.8
SUP1023,Industrial,Asia Pacific,Tier 1,2024-09-23,2024,0.8887,0.0429,20,15,31005.0,79.3
SUP1023,Industrial,Asia Pacific,Tier 1,2024-10-07,2024,0.857,0.0349,17,18,67820.0,82.1
SUP1023,Industrial,Asia Pacific,Tier 1,2024-10-21,2024,0.9309,0.0436,20,8,31786.0,80.7
SUP1023,Industrial,Asia Pacific,Tier 1,2024-11-04,2024,0.9039,0.0313,18,15,28353.0,85.2
SUP1023,Industrial,Asia Pacific,Tier 1,2024-11-18,2024,0.7919,0.0434,18,11,36850.0,76.5
SUP1023,Industrial,Asia Pacific,Tier 1,2024-12-02,2024,0.8766,0.0482,16,4,21207.0,78.2
SUP1023,Industrial,Asia Pacific,Tier 1,2024-12-16,2024,0.8912,0.0269,21,6,16524.0,83.8
SUP1023,Industrial,Asia Pacific,Tier 1,2024-12-30,2024,0.8935,0.0359,21,3,10078.0,80.8
SUP1024,Electronics,Europe,Tier 2,2022-01-03,2022,0.7073,0.0127,16,3,28169.0,82.3
SUP1024,Electronics,Europe,Tier 2,2022-01-17,2022,0.6921,0.0274,16,24,59426.0,76.5
SUP1024,Electronics,Europe,Tier 2,2022-01-31,2022,0.7567,0.0411,15,7,35335.0,75.9
SUP1024,Electronics,Europe,Tier 2,2022-02-14,2022,0.7251,0.0296,14,16,10732.0,78.6
SUP1024,Electronics,Europe,Tier 2,2022-02-28,2022,0.7557,0.0288,10,16,75014.0,80.1
SUP1024,Electronics,Europe,Tier 2,2022-03-14,2022,0.6974,0.0304,13,23,43471.0,77.2
SUP1024,Electronics,Europe,Tier 2,2022-03-28,2022,0.7421,0.0399,13,9,20675.0,75.7
SUP1024,Electronics,Europe,Tier 2,2022-04-11,2022,0.7541,0.0254,16,6,27395.0,79.7
SUP1024,Electronics,Europe,Tier 2,2022-04-25,2022,0.7262,0.0259,15,9,43651.0,80.0
SUP1024,Electronics,Europe,Tier 2,2022-05-09,2022,0.7611,0.0302,15,22,114045.0,79.9
SUP1024,Electronics,Europe,Tier 2,2022-05-23,2022,0.7283,0.0224,13,8,27618.0,81.3
SUP1024,Electronics,Europe,Tier 2,2022-06-06,2022,0.671,0.0353,15,18,5442.0,74.5
SUP1024,Electronics,Europe,Tier 2,2022-06-20,2022,0.7354,0.0313,16,9,18193.0,76.9
SUP1024,Electronics,Europe,Tier 2,2022-07-04,2022,0.7018,0.0372,12,21,55658.0,75.1
SUP1024,Electronics,Europe,Tier 2,2022-07-18,2022,0.7572,0.0374,17,16,7730.0,74.3
SUP1024,Electronics,Europe,Tier 2,2022-08-01,2022,0.7709,0.0394,15,11,60464.0,77.1
SUP1024,Electronics,Europe,Tier 2,2022-08-15,2022,0.6952,0.0218,14,6,156582.0,80.2
SUP1024,Electronics,Europe,Tier 2,2022-08-29,2022,0.7099,0.0225,14,4,41439.0,80.5
SUP1024,Electronics,Europe,Tier 2,2022-09-12,2022,0.7195,0.0358,15,3,6169.0,76.3
SUP1024,Electronics,Europe,Tier 2,2022-09-26,2022,0.7195,0.0235,11,24,48402.0,80.6
SUP1024,Electronics,Europe,Tier 2,2022-10-10,2022,0.7027,0.0306,12,10,40631.0,77.4
SUP1024,Electronics,Europe,Tier 2,2022-10-24,2022,0.7324,0.0258,8,3,12833.0,80.3
SUP1024,Electronics,Europe,Tier 2,2022-11-07,2022,0.6407,0.024,17,19,38096.0,74.3
SUP1024,Electronics,Europe,Tier 2,2022-11-21,2022,0.7553,0.0461,11,15,28075.0,74.1
SUP1024,Electronics,Europe,Tier 2,2022-12-05,2022,0.6713,0.0315,14,10,12479.0,75.8
SUP1024,Electronics,Europe,Tier 2,2022-12-19,2022,0.7536,0.0343,15,17,72022.0,78.1
SUP1024,Electronics,Europe,Tier 2,2023-01-02,2023,0.7043,0.0231,12,21,27828.0,80.1
SUP1024,Electronics,Europe,Tier 2,2023-01-16,2023,0.8192,0.0259,16,11,13791.0,82.1
SUP1024,Electronics,Europe,Tier 2,2023-01-30,2023,0.7857,0.0273,15,14,9551.0,81.9
SUP1024,Electronics,Europe,Tier 2,2023-02-13,2023,0.7224,0.0355,12,10,11501.0,76.5
SUP1024,Electronics,Europe,Tier 2,2023-02-27,2023,0.6949,0.0351,19,8,10372.0,70.3
SUP1024,Electronics,Europe,Tier 2,2023-03-13,2023,0.7218,0.0243,15,12,34166.0,80.4
SUP1024,Electronics,Europe,Tier 2,2023-03-27,2023,0.7198,0.0263,9,19,27164.0,79.6
SUP1024,Electronics,Europe,Tier 2,2023-04-10,2023,0.739,0.0349,17,21,59292.0,74.4
SUP1024,Electronics,Europe,Tier 2,2023-04-24,2023,0.7721,0.0225,9,5,24269.0,83.0
SUP1024,Electronics,Europe,Tier 2,2023-05-08,2023,0.7041,0.0363,17,15,92708.0,72.5
SUP1024,Electronics,Europe,Tier 2,2023-05-22,2023,0.6775,0.0286,15,24,14163.0,77.1
SUP1024,Electronics,Europe,Tier 2,2023-06-05,2023,0.678,0.0392,16,17,26018.0,71.8
SUP1024,Electronics,Europe,Tier 2,2023-06-19,2023,0.743,0.0227,15,17,71348.0,81.8
SUP1024,Electronics,Europe,Tier 2,2023-07-03,2023,0.6673,0.0142,17,21,33637.0,78.8
SUP1024,Electronics,Europe,Tier 2,2023-07-17,2023,0.7141,0.0191,13,4,22627.0,81.9
SUP1024,Electronics,Europe,Tier 2,2023-07-31,2023,0.7414,0.027,12,15,74755.0,80.2
SUP1024,Electronics,Europe,Tier 2,2023-08-14,2023,0.7427,0.0324,15,12,19428.0,78.4
SUP1024,Electronics,Europe,Tier 2,2023-08-28,2023,0.7119,0.0274,8,18,16366.0,78.9
SUP1024,Electronics,Europe,Tier 2,2023-09-11,2023,0.7065,0.0226,13,24,10212.0,80.4
SUP1024,Electronics,Europe,Tier 2,2023-09-25,2023,0.7278,0.0272,11,5,42732.0,79.6
SUP1024,Electronics,Europe,Tier 2,2023-10-09,2023,0.6813,0.0364,16,17,55899.0,72.9
SUP1024,Electronics,Europe,Tier 2,2023-10-23,2023,0.7105,0.0206,15,14,17176.0,81.2
SUP1024,Electronics,Europe,Tier 2,2023-11-06,2023,0.7421,0.037,14,24,7846.0,76.7
SUP1024,Electronics,Europe,Tier 2,2023-11-20,2023,0.6998,0.0383,16,11,15939.0,73.0
SUP1024,Electronics,Europe,Tier 2,2023-12-04,2023,0.6954,0.0373,14,19,18057.0,74.8
SUP1024,Electronics,Europe,Tier 2,2023-12-18,2023,0.7253,0.034,17,23,18428.0,74.2
SUP1024,Electronics,Europe,Tier 2,2024-01-01,2024,0.7365,0.0411,10,17,26264.0,75.1
SUP1024,Electronics,Europe,Tier 2,2024-01-15,2024,0.7504,0.0339,15,20,9375.0,78.2
SUP1024,Electronics,Europe,Tier 2,2024-01-29,2024,0.6506,0.0297,17,10,11071.0,72.7
SUP1024,Electronics,Europe,Tier 2,2024-02-12,2024,0.695,0.0374,10,15,25601.0,74.7
SUP1024,Electronics,Europe,Tier 2,2024-02-26,2024,0.7123,0.0282,18,24,26883.0,74.5
SUP1024,Electronics,Europe,Tier 2,2024-03-11,2024,0.6968,0.0262,11,9,19415.0,78.7
SUP1024,Electronics,Europe,Tier 2,2024-03-25,2024,0.7274,0.0187,9,21,18941.0,82.5
SUP1024,Electronics,Europe,Tier 2,2024-04-08,2024,0.7267,0.0246,15,21,23291.0,80.5
SUP1024,Electronics,Europe,Tier 2,2024-04-22,2024,0.7156,0.0286,17,22,8566.0,75.7
SUP1024,Electronics,Europe,Tier 2,2024-05-06,2024,0.6831,0.035,9,12,21430.0,75.1
SUP1024,Electronics,Europe,Tier 2,2024-05-20,2024,0.6919,0.0396,18,22,42140.0,69.6
SUP1024,Electronics,Europe,Tier 2,2024-06-03,2024,0.7023,0.04,17,24,26517.0,71.1
SUP1024,Electronics,Europe,Tier 2,2024-06-17,2024,0.7106,0.0307,13,3,13117.0,77.7
SUP1024,Electronics,Europe,Tier 2,2024-07-01,2024,0.7247,0.0439,13,14,88884.0,73.6
SUP1024,Electronics,Europe,Tier 2,2024-07-15,2024,0.7248,0.0221,15,3,10033.0,81.3
SUP1024,Electronics,Europe,Tier 2,2024-07-29,2024,0.7371,0.0406,15,5,57910.0,75.3
SUP1024,Electronics,Europe,Tier 2,2024-08-12,2024,0.7686,0.0232,19,15,4593.0,77.4
SUP1024,Electronics,Europe,Tier 2,2024-08-26,2024,0.6969,0.0351,15,10,94695.0,75.6
SUP1024,Electronics,Europe,Tier 2,2024-09-09,2024,0.7103,0.0237,12,10,25376.0,80.1
SUP1024,Electronics,Europe,Tier 2,2024-09-23,2024,0.6985,0.0246,17,14,34435.0,76.4
SUP1024,Electronics,Europe,Tier 2,2024-10-07,2024,0.7012,0.0265,16,6,26407.0,77.2
SUP1024,Electronics,Europe,Tier 2,2024-10-21,2024,0.7338,0.0286,15,19,11861.0,79.3
SUP1024,Electronics,Europe,Tier 2,2024-11-04,2024,0.7514,0.037,10,6,65604.0,77.1
SUP1024,Electronics,Europe,Tier 2,2024-11-18,2024,0.6812,0.0339,17,12,41599.0,72.4
SUP1024,Electronics,Europe,Tier 2,2024-12-02,2024,0.7101,0.03,18,8,43294.0,73.8
SUP1024,Electronics,Europe,Tier 2,2024-12-16,2024,0.726,0.0269,14,24,37175.0,79.6
SUP1024,Electronics,Europe,Tier 2,2024-12-30,2024,0.7437,0.024,20,13,55080.0,75.1
SUP1025,Healthcare,Asia Pacific,Tier 1,2022-01-03,2022,0.7712,0.0496,9,20,8339.0,70.7
SUP1025,Healthcare,Asia Pacific,Tier 1,2022-01-17,2022,0.8209,0.0405,2,9,21486.0,78.6
SUP1025,Healthcare,Asia Pacific,Tier 1,2022-01-31,2022,0.794,0.0454,9,13,6046.0,73.1
SUP1025,Healthcare,Asia Pacific,Tier 1,2022-02-14,2022,0.7748,0.045,10,8,20302.0,70.2
SUP1025,Healthcare,Asia Pacific,Tier 1,2022-02-28,2022,0.7317,0.0327,7,17,36244.0,77.8
SUP1025,Healthcare,Asia Pacific,Tier 1,2022-03-14,2022,0.7928,0.0469,7,3,14642.0,75.3
SUP1025,Healthcare,Asia Pacific,Tier 1,2022-03-28,2022,0.7884,0.0351,8,3,16272.0,79.2
SUP1025,Healthcare,Asia Pacific,Tier 1,2022-04-11,2022,0.799,0.0476,13,20,47334.0,65.7
SUP1025,Healthcare,Asia Pacific,Tier 1,2022-04-25,2022,0.73,0.0484,1,24,4621.0,72.2
SUP1025,Healthcare,Asia Pacific,Tier 1,2022-05-09,2022,0.7892,0.0506,6,20,27734.0,73.9
SUP1025,Healthcare,Asia Pacific,Tier 1,2022-05-23,2022,0.7738,0.0355,8,12,9303.0,78.5
SUP1025,Healthcare,Asia Pacific,Tier 1,2022-06-06,2022,0.7814,0.0431,10,9,15770.0,71.2
SUP1025,Healthcare,Asia Pacific,Tier 1,2022-06-20,2022,0.8323,0.0455,8,15,9912.0,77.4
SUP1025,Healthcare,Asia Pacific,Tier 1,2022-07-04,2022,0.7434,0.0419,11,3,9519.0,68.3
SUP1025,Healthcare,Asia Pacific,Tier 1,2022-07-18,2022,0.7645,0.0508,9,9,8555.0,70.0
SUP1025,Healthcare,Asia Pacific,Tier 1,2022-08-01,2022,0.7639,0.0358,8,18,34581.0,78.0
SUP1025,Healthcare,Asia Pacific,Tier 1,2022-08-15,2022,0.7448,0.0449,8,21,21132.0,74.1
SUP1025,Healthcare,Asia Pacific,Tier 1,2022-08-29,2022,0.7441,0.0249,6,17,7887.0,81.0
SUP1025,Healthcare,Asia Pacific,Tier 1,2022-09-12,2022,0.7459,0.0391,8,11,47237.0,76.1
SUP1025,Healthcare,Asia Pacific,Tier 1,2022-09-26,2022,0.7558,0.0279,7,10,90228.0,80.5
SUP1025,Healthcare,Asia Pacific,Tier 1,2022-10-10,2022,0.7092,0.0367,10,3,14772.0,70.5
SUP1025,Healthcare,Asia Pacific,Tier 1,2022-10-24,2022,0.6992,0.0414,6,7,28451.0,73.5
SUP1025,Healthcare,Asia Pacific,Tier 1,2022-11-07,2022,0.7828,0.0266,8,16,25176.0,82.0
SUP1025,Healthcare,Asia Pacific,Tier 1,2022-11-21,2022,0.7181,0.0528,5,8,30629.0,70.3
SUP1025,Healthcare,Asia Pacific,Tier 1,2022-12-05,2022,0.7467,0.0506,5,16,42096.0,72.2
SUP1025,Healthcare,Asia Pacific,Tier 1,2022-12-19,2022,0.7239,0.031,9,22,115929.0,75.3
SUP1025,Healthcare,Asia Pacific,Tier 1,2023-01-02,2023,0.7135,0.0436,9,10,16849.0,70.5
SUP1025,Healthcare,Asia Pacific,Tier 1,2023-01-16,2023,0.7092,0.0349,8,3,10162.0,76.2
SUP1025,Healthcare,Asia Pacific,Tier 1,2023-01-30,2023,0.6678,0.0259,6,16,16116.0,77.6
SUP1025,Healthcare,Asia Pacific,Tier 1,2023-02-13,2023,0.7415,0.0524,8,4,223964.0,71.3
SUP1025,Healthcare,Asia Pacific,Tier 1,2023-02-27,2023,0.7173,0.0436,8,18,30954.0,73.4
SUP1025,Healthcare,Asia Pacific,Tier 1,2023-03-13,2023,0.695,0.0372,8,14,18711.0,74.8
SUP1025,Healthcare,Asia Pacific,Tier 1,2023-03-27,2023,0.7577,0.0364,12,23,22561.0,69.2
SUP1025,Healthcare,Asia Pacific,Tier 1,2023-04-10,2023,0.7193,0.0465,9,21,6136.0,69.7
SUP1025,Healthcare,Asia Pacific,Tier 1,2023-04-24,2023,0.696,0.0448,5,4,8020.0,72.2
SUP1025,Healthcare,Asia Pacific,Tier 1,2023-05-08,2023,0.6715,0.0305,5,5,17023.0,76.2
SUP1025,Healthcare,Asia Pacific,Tier 1,2023-05-22,2023,0.6743,0.05,12,5,13887.0,61.2
SUP1025,Healthcare,Asia Pacific,Tier 1,2023-06-05,2023,0.6778,0.0403,5,3,97793.0,73.0
SUP1025,Healthcare,Asia Pacific,Tier 1,2023-06-19,2023,0.7168,0.0476,10,23,32699.0,67.0
SUP1025,Healthcare,Asia Pacific,Tier 1,2023-07-03,2023,0.709,0.0311,13,12,66253.0,67.9
SUP1025,Healthcare,Asia Pacific,Tier 1,2023-07-17,2023,0.7074,0.0478,9,22,17130.0,68.8
SUP1025,Healthcare,Asia Pacific,Tier 1,2023-07-31,2023,0.7072,0.0342,8,19,161872.0,76.3
SUP1025,Healthcare,Asia Pacific,Tier 1,2023-08-14,2023,0.7252,0.0552,10,14,18273.0,64.7
SUP1025,Healthcare,Asia Pacific,Tier 1,2023-08-28,2023,0.677,0.0556,11,7,22530.0,60.8
SUP1025,Healthcare,Asia Pacific,Tier 1,2023-09-11,2023,0.7205,0.0404,7,11,15199.0,74.7
SUP1025,Healthcare,Asia Pacific,Tier 1,2023-09-25,2023,0.6541,0.0519,10,8,20956.0,63.0
SUP1025,Healthcare,Asia Pacific,Tier 1,2023-10-09,2023,0.7167,0.0437,5,14,11550.0,73.4
SUP1025,Healthcare,Asia Pacific,Tier 1,2023-10-23,2023,0.6799,0.039,7,21,17465.0,73.6
SUP1025,Healthcare,Asia Pacific,Tier 1,2023-11-06,2023,0.6808,0.035,8,17,30254.0,75.0
SUP1025,Healthcare,Asia Pacific,Tier 1,2023-11-20,2023,0.6682,0.0331,10,4,19886.0,70.1
SUP1025,Healthcare,Asia Pacific,Tier 1,2023-12-04,2023,0.6794,0.0437,10,10,23495.0,66.9
SUP1025,Healthcare,Asia Pacific,Tier 1,2023-12-18,2023,0.6725,0.0353,7,16,15730.0,74.5
SUP1025,Healthcare,Asia Pacific,Tier 1,2024-01-01,2024,0.665,0.0317,4,24,57582.0,75.5
SUP1025,Healthcare,Asia Pacific,Tier 1,2024-01-15,2024,0.6692,0.0367,6,19,12562.0,73.9
SUP1025,Healthcare,Asia Pacific,Tier 1,2024-01-29,2024,0.6561,0.035,6,6,8075.0,74.0
SUP1025,Healthcare,Asia Pacific,Tier 1,2024-02-12,2024,0.6471,0.0414,5,16,13033.0,71.4
